,sentence,word,sense,context,sym_context,sem_context,sns_context
698, p30/d3248,sociable,sociable.a.01,"['Tom', 'is', 'very', 'sociable', '.']","['tom', 'be', 'very', 'sociable', '.']","['PER', 'NOW', 'INT', 'IST', 'NIL']","['male.n.02', 'O', 'very.r.01', 'sociable.a.01', 'O']"
699, p00/d0888,book,book.n.02,"['The', 'book', 'is', 'big', '.']","['the', 'book', 'be', 'big', '.']","['DEF', 'CON', 'NOW', 'DEG', 'NIL']","['O', 'book.n.02', 'O', 'big.a.01', 'O']"
700, p00/d0888,big,big.a.01,"['The', 'book', 'is', 'big', '.']","['the', 'book', 'be', 'big', '.']","['DEF', 'CON', 'NOW', 'DEG', 'NIL']","['O', 'book.n.02', 'O', 'big.a.01', 'O']"
701, p20/d0761,Senacal,female.n.02,"['Senacal', 'resides', 'in', 'Cortland~Manor']","['senacal', 'reside', 'in', 'cortland~manor']","['PER', 'ENS', 'REL', 'GPE']","['female.n.02', 'reside.v.01', 'O', 'city.n.02']"
702, p20/d0761,resides,reside.v.01,"['Senacal', 'resides', 'in', 'Cortland~Manor', '.']","['senacal', 'reside', 'in', 'cortland~manor', '.']","['PER', 'ENS', 'REL', 'GPE', 'NIL']","['female.n.02', 'reside.v.01', 'O', 'city.n.02', 'O']"
703, p20/d0761,Cortland~Manor,city.n.02,"['Senacal', 'resides', 'in', 'Cortland~Manor', '.']","['senacal', 'reside', 'in', 'cortland~manor', '.']","['PER', 'ENS', 'REL', 'GPE', 'NIL']","['female.n.02', 'reside.v.01', 'O', 'city.n.02', 'O']"
704, p00/d1763,lost,lose.v.04,"['I', 'have', 'lost', 'my', 'pencil', '.']","['speaker', 'have', 'lose', 'speaker', 'pencil', '.']","['PRO', 'NOW', 'EXT', 'HAS', 'CON', 'NIL']","['O', 'O', 'lose.v.04', 'O', 'pencil.n.01', 'O']"
705, p00/d1763,pencil,pencil.n.01,"['have', 'lost', 'my', 'pencil', '.']","['have', 'lose', 'speaker', 'pencil', '.']","['NOW', 'EXT', 'HAS', 'CON', 'NIL']","['O', 'lose.v.04', 'O', 'pencil.n.01', 'O']"
706, p00/d2143,doll,doll.n.01,"['The', 'doll', 'lay', 'on', 'the']","['the', 'doll', 'lie', 'on', 'the']","['DEF', 'CON', 'EPS', 'REL', 'DEF']","['O', 'doll.n.01', 'lie.v.01', 'O', 'O']"
707, p00/d2143,lay,lie.v.01,"['The', 'doll', 'lay', 'on', 'the', 'floor']","['the', 'doll', 'lie', 'on', 'the', 'floor']","['DEF', 'CON', 'EPS', 'REL', 'DEF', 'CON']","['O', 'doll.n.01', 'lie.v.01', 'O', 'O', 'floor.n.01']"
708, p00/d2143,floor,floor.n.01,"['lay', 'on', 'the', 'floor', '.']","['lie', 'on', 'the', 'floor', '.']","['EPS', 'REL', 'DEF', 'CON', 'NIL']","['lie.v.01', 'O', 'O', 'floor.n.01', 'O']"
709, p10/d1981,He,male.n.02,"['He', 'bought', 'me', 'a']","['male', 'buy', 'speaker', 'a']","['PRO', 'EPS', 'PRO', 'DIS']","['male.n.02', 'buy.v.01', 'O', 'O']"
710, p10/d1981,bought,buy.v.01,"['He', 'bought', 'me', 'a', 'new']","['male', 'buy', 'speaker', 'a', 'new']","['PRO', 'EPS', 'PRO', 'DIS', 'IST']","['male.n.02', 'buy.v.01', 'O', 'O', 'new.a.05']"
711, p10/d1981,new,new.a.05,"['bought', 'me', 'a', 'new', 'dictionary', '.']","['buy', 'speaker', 'a', 'new', 'dictionary', '.']","['EPS', 'PRO', 'DIS', 'IST', 'CON', 'NIL']","['buy.v.01', 'O', 'O', 'new.a.05', 'dictionary.n.01', 'O']"
712, p10/d1981,dictionary,dictionary.n.01,"['me', 'a', 'new', 'dictionary', '.']","['speaker', 'a', 'new', 'dictionary', '.']","['PRO', 'DIS', 'IST', 'CON', 'NIL']","['O', 'O', 'new.a.05', 'dictionary.n.01', 'O']"
713, p20/d3517,Tom,male.n.02,"['Tom', 'is', 'stirring', 'his']","['tom', 'be', 'stir', 'male']","['PER', 'NOW', 'EXG', 'HAS']","['male.n.02', 'O', 'stir.v.01', 'male.n.02']"
714, p20/d3517,stirring,stir.v.01,"['Tom', 'is', 'stirring', 'his', 'coffee', '.']","['tom', 'be', 'stir', 'male', 'coffee', '.']","['PER', 'NOW', 'EXG', 'HAS', 'CON', 'NIL']","['male.n.02', 'O', 'stir.v.01', 'male.n.02', 'coffee.n.01', 'O']"
715, p20/d3517,his,male.n.02,"['Tom', 'is', 'stirring', 'his', 'coffee', '.']","['tom', 'be', 'stir', 'male', 'coffee', '.']","['PER', 'NOW', 'EXG', 'HAS', 'CON', 'NIL']","['male.n.02', 'O', 'stir.v.01', 'male.n.02', 'coffee.n.01', 'O']"
716, p20/d3517,coffee,coffee.n.01,"['is', 'stirring', 'his', 'coffee', '.']","['be', 'stir', 'male', 'coffee', '.']","['NOW', 'EXG', 'HAS', 'CON', 'NIL']","['O', 'stir.v.01', 'male.n.02', 'coffee.n.01', 'O']"
717, p00/d3238,She,female.n.02,"['She', 'won', 'a', 'phone']","['female', 'win', 'a', 'phone']","['PRO', 'EPS', 'DIS', 'CON']","['female.n.02', 'win.v.01', 'O', 'phone.n.01']"
718, p00/d3238,won,win.v.01,"['She', 'won', 'a', 'phone', '.']","['female', 'win', 'a', 'phone', '.']","['PRO', 'EPS', 'DIS', 'CON', 'NIL']","['female.n.02', 'win.v.01', 'O', 'phone.n.01', 'O']"
719, p00/d3238,phone,phone.n.01,"['She', 'won', 'a', 'phone', '.']","['female', 'win', 'a', 'phone', '.']","['PRO', 'EPS', 'DIS', 'CON', 'NIL']","['female.n.02', 'win.v.01', 'O', 'phone.n.01', 'O']"
720, p20/d0797,This,entity.n.01,"['This', 'is', 'the', 'end']","['entity', 'be', 'the', 'end']","['PRX', 'ENS', 'DEF', 'CON']","['entity.n.01', 'be.v.02', 'O', 'end.n.03']"
721, p20/d0797,is,be.v.02,"['This', 'is', 'the', 'end', 'of']","['entity', 'be', 'the', 'end', 'of']","['PRX', 'ENS', 'DEF', 'CON', 'REL']","['entity.n.01', 'be.v.02', 'O', 'end.n.03', 'O']"
722, p20/d0797,end,end.n.03,"['This', 'is', 'the', 'end', 'of', 'my', 'story']","['entity', 'be', 'the', 'end', 'of', 'speaker', 'story']","['PRX', 'ENS', 'DEF', 'CON', 'REL', 'HAS', 'CON']","['entity.n.01', 'be.v.02', 'O', 'end.n.03', 'O', 'O', 'story.n.01']"
723, p20/d0797,story,story.n.01,"['end', 'of', 'my', 'story', '.']","['end', 'of', 'speaker', 'story', '.']","['CON', 'REL', 'HAS', 'CON', 'NIL']","['end.n.03', 'O', 'O', 'story.n.01', 'O']"
724, p10/d3217,love,love.v.01,"['I', 'love', 'hamburgers', '.']","['speaker', 'love', 'hamburger', '.']","['PRO', 'ENS', 'CON', 'NIL']","['O', 'love.v.01', 'hamburger.n.01', 'O']"
725, p10/d3217,hamburgers,hamburger.n.01,"['I', 'love', 'hamburgers', '.']","['speaker', 'love', 'hamburger', '.']","['PRO', 'ENS', 'CON', 'NIL']","['O', 'love.v.01', 'hamburger.n.01', 'O']"
726, p30/d3117,That,entity.n.01,"['That', ""'s"", 'ironic', '.']","['entity', 'be', 'ironic', '.']","['DST', 'NOW', 'IST', 'NIL']","['entity.n.01', 'O', 'ironic.a.01', 'O']"
727, p30/d3117,ironic,ironic.a.01,"['That', ""'s"", 'ironic', '.']","['entity', 'be', 'ironic', '.']","['DST', 'NOW', 'IST', 'NIL']","['entity.n.01', 'O', 'ironic.a.01', 'O']"
728, p10/d2062,forgot,forget.v.04,"['I', 'forgot', 'my', 'pen', '.']","['speaker', 'forget', 'speaker', 'pen', '.']","['PRO', 'EPS', 'HAS', 'CON', 'NIL']","['O', 'forget.v.04', 'O', 'pen.n.01', 'O']"
729, p10/d2062,pen,pen.n.01,"['I', 'forgot', 'my', 'pen', '.']","['speaker', 'forget', 'speaker', 'pen', '.']","['PRO', 'EPS', 'HAS', 'CON', 'NIL']","['O', 'forget.v.04', 'O', 'pen.n.01', 'O']"
730, p00/d0712,Kraft,company.n.01,"['Kraft', 'sold', 'Celestial~Seasonings', '.']","['kraft', 'sell', 'celestial~seasonings', '.']","['ORG', 'EPS', 'ORG', 'NIL']","['company.n.01', 'sell.v.01', 'company.n.01', 'O']"
731, p00/d0712,sold,sell.v.01,"['Kraft', 'sold', 'Celestial~Seasonings', '.']","['kraft', 'sell', 'celestial~seasonings', '.']","['ORG', 'EPS', 'ORG', 'NIL']","['company.n.01', 'sell.v.01', 'company.n.01', 'O']"
732, p00/d0712,Celestial~Seasonings,company.n.01,"['Kraft', 'sold', 'Celestial~Seasonings', '.']","['kraft', 'sell', 'celestial~seasonings', '.']","['ORG', 'EPS', 'ORG', 'NIL']","['company.n.01', 'sell.v.01', 'company.n.01', 'O']"
733, p20/d2342,tiger~cub,tiger_cub.n.01,"['The', 'tiger~cub', 'looked', 'like', 'a']","['the', 'tiger~cub', 'look~like', 'like', 'a']","['DEF', 'CON', 'EPS', 'REL', 'DIS']","['O', 'tiger_cub.n.01', 'look_like.v.01', 'O', 'O']"
734, p20/d2342,looked,look_like.v.01,"['The', 'tiger~cub', 'looked', 'like', 'a', 'large']","['the', 'tiger~cub', 'look~like', 'like', 'a', 'large']","['DEF', 'CON', 'EPS', 'REL', 'DIS', 'DEG']","['O', 'tiger_cub.n.01', 'look_like.v.01', 'O', 'O', 'large.a.01']"
735, p20/d2342,large,large.a.01,"['looked', 'like', 'a', 'large', 'kitten', '.']","['look~like', 'like', 'a', 'large', 'kitten', '.']","['EPS', 'REL', 'DIS', 'DEG', 'CON', 'NIL']","['look_like.v.01', 'O', 'O', 'large.a.01', 'kitten.n.01', 'O']"
736, p20/d2342,kitten,kitten.n.01,"['like', 'a', 'large', 'kitten', '.']","['like', 'a', 'large', 'kitten', '.']","['REL', 'DIS', 'DEG', 'CON', 'NIL']","['O', 'O', 'large.a.01', 'kitten.n.01', 'O']"
737, p20/d0762,Dinosaur,dinosaur.n.01,"['Dinosaur', 'remains', 'were', 'found']","['dinosaur', 'remains', 'be', 'find']","['CON', 'CON', 'PST', 'EXS']","['dinosaur.n.01', 'remains.n.01', 'O', 'find.v.01']"
738, p20/d0762,remains,remains.n.01,"['Dinosaur', 'remains', 'were', 'found', 'in']","['dinosaur', 'remains', 'be', 'find', 'in']","['CON', 'CON', 'PST', 'EXS', 'REL']","['dinosaur.n.01', 'remains.n.01', 'O', 'find.v.01', 'O']"
739, p20/d0762,found,find.v.01,"['Dinosaur', 'remains', 'were', 'found', 'in', 'Asia', '.']","['dinosaur', 'remains', 'be', 'find', 'in', 'asia', '.']","['CON', 'CON', 'PST', 'EXS', 'REL', 'GPE', 'NIL']","['dinosaur.n.01', 'remains.n.01', 'O', 'find.v.01', 'O', 'continent.n.01', 'O']"
740, p20/d0762,Asia,continent.n.01,"['were', 'found', 'in', 'Asia', '.']","['be', 'find', 'in', 'asia', '.']","['PST', 'EXS', 'REL', 'GPE', 'NIL']","['O', 'find.v.01', 'O', 'continent.n.01', 'O']"
741, p30/d3537,Tom,male.n.02,"['Tom', 'is', 'majoring', 'in']","['tom', 'be', 'major', 'in']","['PER', 'NOW', 'EXG', 'REL']","['male.n.02', 'O', 'major.v.01', 'O']"
742, p30/d3537,majoring,major.v.01,"['Tom', 'is', 'majoring', 'in', 'architecture', '.']","['tom', 'be', 'major', 'in', 'architecture', '.']","['PER', 'NOW', 'EXG', 'REL', 'CON', 'NIL']","['male.n.02', 'O', 'major.v.01', 'O', 'architecture.n.02', 'O']"
743, p30/d3537,architecture,architecture.n.02,"['is', 'majoring', 'in', 'architecture', '.']","['be', 'major', 'in', 'architecture', '.']","['NOW', 'EXG', 'REL', 'CON', 'NIL']","['O', 'major.v.01', 'O', 'architecture.n.02', 'O']"
744, p00/d3461,Tom,male.n.02,"['Tom', 'loves', 'tulips', '.']","['tom', 'love', 'tulip', '.']","['PER', 'ENS', 'CON', 'NIL']","['male.n.02', 'love.v.01', 'tulip.n.01', 'O']"
745, p00/d3461,loves,love.v.01,"['Tom', 'loves', 'tulips', '.']","['tom', 'love', 'tulip', '.']","['PER', 'ENS', 'CON', 'NIL']","['male.n.02', 'love.v.01', 'tulip.n.01', 'O']"
746, p00/d3461,tulips,tulip.n.01,"['Tom', 'loves', 'tulips', '.']","['tom', 'love', 'tulip', '.']","['PER', 'ENS', 'CON', 'NIL']","['male.n.02', 'love.v.01', 'tulip.n.01', 'O']"
747, p20/d2106,This,entity.n.01,"['This', 'sucks', '.']","['entity', 'suck', '.']","['PRX', 'ENS', 'NIL']","['entity.n.01', 'suck.v.04', 'O']"
748, p20/d2106,sucks,suck.v.04,"['This', 'sucks', '.']","['entity', 'suck', '.']","['PRX', 'ENS', 'NIL']","['entity.n.01', 'suck.v.04', 'O']"
749, p00/d1807,phoned,phone.v.01,"['I', 'phoned', '.']","['speaker', 'phone', '.']","['PRO', 'EPS', 'NIL']","['O', 'phone.v.01', 'O']"
750, p30/d1768,one,person.n.01,"['Every', 'one', 'except', 'Tom', 'was']","['every', 'person', 'except', 'tom', 'be']","['AND', 'CON', 'NOT', 'PER', 'PST']","['O', 'person.n.01', 'O', 'male.n.02', 'O']"
751, p30/d1768,Tom,male.n.02,"['Every', 'one', 'except', 'Tom', 'was', 'wearing', 'a']","['every', 'person', 'except', 'tom', 'be', 'wear', 'a']","['AND', 'CON', 'NOT', 'PER', 'PST', 'EXG', 'DIS']","['O', 'person.n.01', 'O', 'male.n.02', 'O', 'wear.v.02', 'O']"
752, p30/d1768,wearing,wear.v.02,"['except', 'Tom', 'was', 'wearing', 'a', 'tie', '.']","['except', 'tom', 'be', 'wear', 'a', 'tie', '.']","['NOT', 'PER', 'PST', 'EXG', 'DIS', 'CON', 'NIL']","['O', 'male.n.02', 'O', 'wear.v.02', 'O', 'tie.n.01', 'O']"
753, p30/d1768,tie,tie.n.01,"['was', 'wearing', 'a', 'tie', '.']","['be', 'wear', 'a', 'tie', '.']","['PST', 'EXG', 'DIS', 'CON', 'NIL']","['O', 'wear.v.02', 'O', 'tie.n.01', 'O']"
754, p10/d2230,He,male.n.02,"['He', ""'s"", 'a', 'very']","['male', 'be', 'a', 'very']","['PRO', 'ENS', 'DIS', 'INT']","['male.n.02', 'be.v.01', 'O', 'very.r.01']"
755, p10/d2230,'s,be.v.01,"['He', ""'s"", 'a', 'very', 'talented']","['male', 'be', 'a', 'very', 'talented']","['PRO', 'ENS', 'DIS', 'INT', 'IST']","['male.n.02', 'be.v.01', 'O', 'very.r.01', 'talented.a.01']"
756, p10/d2230,very,very.r.01,"['He', ""'s"", 'a', 'very', 'talented', 'man', '.']","['male', 'be', 'a', 'very', 'talented', 'man', '.']","['PRO', 'ENS', 'DIS', 'INT', 'IST', 'CON', 'NIL']","['male.n.02', 'be.v.01', 'O', 'very.r.01', 'talented.a.01', 'man.n.01', 'O']"
757, p10/d2230,talented,talented.a.01,"[""'s"", 'a', 'very', 'talented', 'man', '.']","['be', 'a', 'very', 'talented', 'man', '.']","['ENS', 'DIS', 'INT', 'IST', 'CON', 'NIL']","['be.v.01', 'O', 'very.r.01', 'talented.a.01', 'man.n.01', 'O']"
758, p10/d2230,man,man.n.01,"['a', 'very', 'talented', 'man', '.']","['a', 'very', 'talented', 'man', '.']","['DIS', 'INT', 'IST', 'CON', 'NIL']","['O', 'very.r.01', 'talented.a.01', 'man.n.01', 'O']"
759, p00/d1948,cube~root,cube_root.n.01,"['The', 'cube~root', 'of', 'twenty-seven', 'is']","['the', 'cube~root', 'of', '27', 'be']","['DEF', 'CON', 'REL', 'QUC', 'EXS']","['O', 'cube_root.n.01', 'O', 'O', 'be.v.06']"
760, p00/d1948,is,be.v.06,"['cube~root', 'of', 'twenty-seven', 'is', 'three', '.']","['cube~root', 'of', '27', 'be', '3', '.']","['CON', 'REL', 'QUC', 'EXS', 'QUC', 'NIL']","['cube_root.n.01', 'O', 'O', 'be.v.06', 'O', 'O']"
761, p00/d1691,Tom,male.n.02,"['Tom', 'carefully', 'wiped', 'his']","['tom', 'carefully', 'wipe', 'male']","['PER', 'IST', 'EPS', 'HAS']","['male.n.02', 'carefully.r.01', 'wipe.v.01', 'male.n.02']"
762, p00/d1691,carefully,carefully.r.01,"['Tom', 'carefully', 'wiped', 'his', 'fingerprints']","['tom', 'carefully', 'wipe', 'male', 'fingerprint']","['PER', 'IST', 'EPS', 'HAS', 'CON']","['male.n.02', 'carefully.r.01', 'wipe.v.01', 'male.n.02', 'fingerprint.n.01']"
763, p00/d1691,wiped,wipe.v.01,"['Tom', 'carefully', 'wiped', 'his', 'fingerprints', 'off']","['tom', 'carefully', 'wipe', 'male', 'fingerprint', 'off']","['PER', 'IST', 'EPS', 'HAS', 'CON', 'REL']","['male.n.02', 'carefully.r.01', 'wipe.v.01', 'male.n.02', 'fingerprint.n.01', 'O']"
764, p00/d1691,his,male.n.02,"['Tom', 'carefully', 'wiped', 'his', 'fingerprints', 'off', 'the']","['tom', 'carefully', 'wipe', 'male', 'fingerprint', 'off', 'the']","['PER', 'IST', 'EPS', 'HAS', 'CON', 'REL', 'DEF']","['male.n.02', 'carefully.r.01', 'wipe.v.01', 'male.n.02', 'fingerprint.n.01', 'O', 'O']"
765, p00/d1691,fingerprints,fingerprint.n.01,"['carefully', 'wiped', 'his', 'fingerprints', 'off', 'the', 'knife']","['carefully', 'wipe', 'male', 'fingerprint', 'off', 'the', 'knife']","['IST', 'EPS', 'HAS', 'CON', 'REL', 'DEF', 'CON']","['carefully.r.01', 'wipe.v.01', 'male.n.02', 'fingerprint.n.01', 'O', 'O', 'knife.n.01']"
766, p00/d1691,knife,knife.n.01,"['fingerprints', 'off', 'the', 'knife', '.']","['fingerprint', 'off', 'the', 'knife', '.']","['CON', 'REL', 'DEF', 'CON', 'NIL']","['fingerprint.n.01', 'O', 'O', 'knife.n.01', 'O']"
767, p00/d1398,bored,bored.a.02,"['I', ""'m"", 'bored', 'right', 'now', '.']","['speaker', 'be', 'bored', 'right', 'now', '.']","['PRO', 'NOW', 'IST', 'EQU', 'NOW', 'NIL']","['O', 'O', 'bored.a.02', 'O', 'O', 'O']"
768, p00/d2288,Tom,male.n.02,"['Tom', 'dreamed', 'of', 'her']","['tom', 'dream', 'of', 'female']","['PER', 'EPS', 'REL', 'PRO']","['male.n.02', 'dream.v.01', 'O', 'female.n.02']"
769, p00/d2288,dreamed,dream.v.01,"['Tom', 'dreamed', 'of', 'her', 'often']","['tom', 'dream', 'of', 'female', '+']","['PER', 'EPS', 'REL', 'PRO', 'QUV']","['male.n.02', 'dream.v.01', 'O', 'female.n.02', 'O']"
770, p00/d2288,her,female.n.02,"['Tom', 'dreamed', 'of', 'her', 'often', '.']","['tom', 'dream', 'of', 'female', '+', '.']","['PER', 'EPS', 'REL', 'PRO', 'QUV', 'NIL']","['male.n.02', 'dream.v.01', 'O', 'female.n.02', 'O', 'O']"
771, p30/d3369,take,take.v.02,"['It', 'will', 'take', 'me', '20', 'minutes']","['it', 'will', 'take', 'speaker', '20', 'minute']","['NIL', 'FUT', 'EXS', 'PRO', 'QUC', 'UOM']","['O', 'O', 'take.v.02', 'O', 'O', 'minute.n.01']"
772, p30/d3369,minutes,minute.n.01,"['take', 'me', '20', 'minutes', 'to', 'get', 'to']","['take', 'speaker', '20', 'minute', 'to', 'get', 'to']","['EXS', 'PRO', 'QUC', 'UOM', 'NIL', 'EXS', 'REL']","['take.v.02', 'O', 'O', 'minute.n.01', 'O', 'get.v.05', 'O']"
773, p30/d3369,get,get.v.05,"['20', 'minutes', 'to', 'get', 'to', 'the', 'station']","['20', 'minute', 'to', 'get', 'to', 'the', 'station']","['QUC', 'UOM', 'NIL', 'EXS', 'REL', 'DEF', 'CON']","['O', 'minute.n.01', 'O', 'get.v.05', 'O', 'O', 'station.n.01']"
774, p30/d3369,station,station.n.01,"['get', 'to', 'the', 'station', 'by', 'taxi', '.']","['to', 'get', 'to', 'the', 'station', 'by', 'taxi', '.']","['NIL', 'EXS', 'REL', 'DEF', 'CON', 'REL', 'CON', 'NIL']","['O', 'get.v.05', 'O', 'O', 'station.n.01', 'O', 'taxi.n.01', 'O']"
775, p30/d3369,taxi,taxi.n.01,"['the', 'station', 'by', 'taxi', '.']","['the', 'station', 'by', 'taxi', '.']","['DEF', 'CON', 'REL', 'CON', 'NIL']","['O', 'station.n.01', 'O', 'taxi.n.01', 'O']"
776, p20/d3002,voyage,voyage.n.01,"['The', 'voyage', 'lasted', '14', 'months']","['the', 'voyage', 'last', '14', 'month']","['DEF', 'CON', 'EPS', 'QUC', 'UOM']","['O', 'voyage.n.01', 'last.v.01', 'O', 'month.n.02']"
777, p20/d3002,lasted,last.v.01,"['The', 'voyage', 'lasted', '14', 'months', '.']","['the', 'voyage', 'last', '14', 'month', '.']","['DEF', 'CON', 'EPS', 'QUC', 'UOM', 'NIL']","['O', 'voyage.n.01', 'last.v.01', 'O', 'month.n.02', 'O']"
778, p20/d3002,months,month.n.02,"['voyage', 'lasted', '14', 'months', '.']","['voyage', 'last', '14', 'month', '.']","['CON', 'EPS', 'QUC', 'UOM', 'NIL']","['voyage.n.01', 'last.v.01', 'O', 'month.n.02', 'O']"
779, p00/d1178,site,site.n.01,"['1922', ',', 'the', 'site', 'was', 'acquired', 'by']","['1922', ',', 'the', 'site', 'be', 'acquire', 'by']","['YOC', 'NIL', 'DEF', 'CON', 'PST', 'EXS', 'REL']","['O', 'O', 'O', 'site.n.01', 'O', 'acquire.v.01', 'O']"
780, p00/d1178,acquired,acquire.v.01,"['the', 'site', 'was', 'acquired', 'by', 'Produits~Chimiques~Bozel~Lamotte', '.']","['the', 'site', 'be', 'acquire', 'by', 'produits~chimiques~bozel~lamotte', '.']","['DEF', 'CON', 'PST', 'EXS', 'REL', 'ORG', 'NIL']","['O', 'site.n.01', 'O', 'acquire.v.01', 'O', 'company.n.01', 'O']"
781, p00/d1178,Produits~Chimiques~Bozel~Lamotte,company.n.01,"['was', 'acquired', 'by', 'Produits~Chimiques~Bozel~Lamotte', '.']","['be', 'acquire', 'by', 'produits~chimiques~bozel~lamotte', '.']","['PST', 'EXS', 'REL', 'ORG', 'NIL']","['O', 'acquire.v.01', 'O', 'company.n.01', 'O']"
782, p10/d2642,dog,dog.n.01,"['The', 'dog', 'is', 'red', '.']","['the', 'dog', 'be', 'red', '.']","['DEF', 'CON', 'NOW', 'COL', 'NIL']","['O', 'dog.n.01', 'O', 'red.a.01', 'O']"
783, p10/d2642,red,red.a.01,"['The', 'dog', 'is', 'red', '.']","['the', 'dog', 'be', 'red', '.']","['DEF', 'CON', 'NOW', 'COL', 'NIL']","['O', 'dog.n.01', 'O', 'red.a.01', 'O']"
784, p00/d0717,yakuza,yakuza.n.02,"['The', 'yakuza', 'are', 'the', 'Japanese']","['the', 'yakuza', 'be', 'the', 'japan']","['DEF', 'CON', 'ENS', 'DEF', 'GPO']","['O', 'yakuza.n.02', 'be.v.02', 'O', 'country.n.02']"
785, p00/d0717,are,be.v.02,"['The', 'yakuza', 'are', 'the', 'Japanese', 'mafia']","['the', 'yakuza', 'be', 'the', 'japan', 'mafia']","['DEF', 'CON', 'ENS', 'DEF', 'GPO', 'CON']","['O', 'yakuza.n.02', 'be.v.02', 'O', 'country.n.02', 'mafia.n.01']"
786, p00/d0717,Japanese,country.n.02,"['yakuza', 'are', 'the', 'Japanese', 'mafia', '.']","['yakuza', 'be', 'the', 'japan', 'mafia', '.']","['CON', 'ENS', 'DEF', 'GPO', 'CON', 'NIL']","['yakuza.n.02', 'be.v.02', 'O', 'country.n.02', 'mafia.n.01', 'O']"
787, p00/d0717,mafia,mafia.n.01,"['are', 'the', 'Japanese', 'mafia', '.']","['be', 'the', 'japan', 'mafia', '.']","['ENS', 'DEF', 'GPO', 'CON', 'NIL']","['be.v.02', 'O', 'country.n.02', 'mafia.n.01', 'O']"
788, p20/d3377,Call,call.v.03,"['Call', 'him', '.']","['call', 'male', '.']","['EXS', 'PRO', 'NIL']","['call.v.03', 'male.n.02', 'O']"
789, p20/d3377,him,male.n.02,"['Call', 'him', '.']","['call', 'male', '.']","['EXS', 'PRO', 'NIL']","['call.v.03', 'male.n.02', 'O']"
790, p00/d1643,He,male.n.02,"['He', 'is', 'leaving', 'Chicago']","['male', 'be', 'leave', 'chicago']","['PRO', 'FUT', 'EXG', 'GPE']","['male.n.02', 'O', 'leave.v.01', 'city.n.01']"
791, p00/d1643,leaving,leave.v.01,"['He', 'is', 'leaving', 'Chicago', 'tomorrow', '.']","['male', 'be', 'leave', 'chicago', 'day', '.']","['PRO', 'FUT', 'EXG', 'GPE', 'FUT', 'NIL']","['male.n.02', 'O', 'leave.v.01', 'city.n.01', 'O', 'O']"
792, p00/d1643,Chicago,city.n.01,"['He', 'is', 'leaving', 'Chicago', 'tomorrow', '.']","['male', 'be', 'leave', 'chicago', 'day', '.']","['PRO', 'FUT', 'EXG', 'GPE', 'FUT', 'NIL']","['male.n.02', 'O', 'leave.v.01', 'city.n.01', 'O', 'O']"
793, p00/d1424,They,person.n.01,"['They', 'were', 'satisfied', '.']","['person', 'be', 'satisfied', '.']","['PRO', 'PST', 'IST', 'NIL']","['person.n.01', 'O', 'satisfied.a.01', 'O']"
794, p00/d1424,satisfied,satisfied.a.01,"['They', 'were', 'satisfied', '.']","['person', 'be', 'satisfied', '.']","['PRO', 'PST', 'IST', 'NIL']","['person.n.01', 'O', 'satisfied.a.01', 'O']"
795, p30/d2966,vote,vote.n.02,"['The', 'vote', 'took', 'place', 'on']","['the', 'vote', 'take~place', 'place', 'on']","['DEF', 'CON', 'EPS', 'NIL', 'REL']","['O', 'vote.n.02', 'take_place.v.01', 'O', 'O']"
796, p30/d2966,took,take_place.v.01,"['The', 'vote', 'took', 'place', 'on', 'May']","['the', 'vote', 'take~place', 'place', 'on', 'may']","['DEF', 'CON', 'EPS', 'NIL', 'REL', 'MOY']","['O', 'vote.n.02', 'take_place.v.01', 'O', 'O', 'O']"
797, p10/d1488,Mary,female.n.02,"['Mary', 'hates', 'parties', '.']","['mary', 'hate', 'party', '.']","['PER', 'ENS', 'CON', 'NIL']","['female.n.02', 'hate.v.01', 'party.n.04', 'O']"
798, p10/d1488,hates,hate.v.01,"['Mary', 'hates', 'parties', '.']","['mary', 'hate', 'party', '.']","['PER', 'ENS', 'CON', 'NIL']","['female.n.02', 'hate.v.01', 'party.n.04', 'O']"
799, p10/d1488,parties,party.n.04,"['Mary', 'hates', 'parties', '.']","['mary', 'hate', 'party', '.']","['PER', 'ENS', 'CON', 'NIL']","['female.n.02', 'hate.v.01', 'party.n.04', 'O']"
800, p10/d1403,Tom,male.n.02,"['Tom', 'wo', ""n't"", 'speak']","['tom', 'will', 'not', 'speak']","['PER', 'FUT', 'NOT', 'EXS']","['male.n.02', 'O', 'O', 'speak.v.02']"
801, p10/d1403,speak,speak.v.02,"['Tom', 'wo', ""n't"", 'speak', 'to', 'Mary', '.']","['tom', 'will', 'not', 'speak', 'to', 'mary', '.']","['PER', 'FUT', 'NOT', 'EXS', 'REL', 'PER', 'NIL']","['male.n.02', 'O', 'O', 'speak.v.02', 'O', 'female.n.02', 'O']"
802, p10/d1403,Mary,female.n.02,"[""n't"", 'speak', 'to', 'Mary', '.']","['not', 'speak', 'to', 'mary', '.']","['NOT', 'EXS', 'REL', 'PER', 'NIL']","['O', 'speak.v.02', 'O', 'female.n.02', 'O']"
