,sentence,word,sense,context,sym_context,sem_context,sns_context
642, p20/d1847,Hitomi,female.n.02,"['love', 'Hitomi', '.']","['love', 'hitomi', '.']","['ENS', 'PER', 'NIL']","['love.v.03', 'female.n.02', 'O']"
643, p10/d3099,Mr.,mr.n.01,"['Mr.', 'Ford']","['mr', 'ford']","['ROL', 'PER']","['mr.n.01', 'male.n.02']"
644, p10/d3099,Ford,male.n.02,"['Mr.', 'Ford', 'is']","['mr', 'ford', 'be']","['ROL', 'PER', 'NOW']","['mr.n.01', 'male.n.02', 'O']"
645, p10/d3099,all~right,all_right.a.01,"['is', 'all~right', 'now']","['be', 'all~right', 'now']","['NOW', 'IST', 'NOW']","['O', 'all_right.a.01', 'O']"
646, p00/d0826,uncle,uncle.n.01,"['My', 'uncle', 'bought']","['speaker', 'uncle', 'buy']","['HAS', 'ROL', 'EPS']","['O', 'uncle.n.01', 'buy.v.01']"
647, p00/d0826,bought,buy.v.01,"['uncle', 'bought', 'me']","['uncle', 'buy', 'speaker']","['ROL', 'EPS', 'PRO']","['uncle.n.01', 'buy.v.01', 'O']"
648, p00/d0826,this,entity.n.01,"['me', 'this', 'book']","['speaker', 'entity', 'book']","['PRO', 'PRX', 'CON']","['O', 'entity.n.01', 'book.n.02']"
649, p00/d0826,book,book.n.02,"['this', 'book', '.']","['entity', 'book', '.']","['PRX', 'CON', 'NIL']","['entity.n.01', 'book.n.02', 'O']"
650, p30/d2439,Forgive,forgive.v.01,"['Forgive', 'me']","['forgive', 'speaker']","['EXS', 'PRO']","['forgive.v.01', 'O']"
651, p10/d1684,She,female.n.02,"['She', 'handed']","['female', 'hand']","['PRO', 'EPS']","['female.n.02', 'hand.v.01']"
652, p10/d1684,handed,hand.v.01,"['She', 'handed', 'him']","['female', 'hand', 'male', 'male']","['PRO', 'EPS', 'PRO', 'PRO']","['female.n.02', 'hand.v.01', 'male.n.02', 'male.n.02']"
653, p10/d1684,him,male.n.02,"['handed', 'him', 'the']","['hand', 'male', 'the', 'male']","['EPS', 'PRO', 'DEF', 'PRO']","['hand.v.01', 'male.n.02', 'O', 'male.n.02']"
654, p10/d1684,money,money.n.01,"['the', 'money', 'that']","['the', 'money', 'that']","['DEF', 'CON', 'AND']","['O', 'money.n.01', 'O']"
655, p10/d1684,she,female.n.02,"['that', 'she', 'owed']","['that', 'female', 'owe']","['AND', 'PRO', 'EPS']","['O', 'female.n.02', 'owe.v.01']"
656, p10/d1684,owed,owe.v.01,"['she', 'owed', 'him']","['male', 'female', 'owe', 'male']","['PRO', 'PRO', 'EPS', 'PRO']","['male.n.02', 'female.n.02', 'owe.v.01', 'male.n.02']"
657, p10/d1684,him,male.n.02,"['owed', 'him', '.']","['male', 'owe', 'male', '.']","['PRO', 'EPS', 'PRO', 'NIL']","['male.n.02', 'owe.v.01', 'male.n.02', 'O']"
658, p00/d2629,He,male.n.02,"['He', ""'s""]","['male', 'be']","['PRO', 'ENS']","['male.n.02', 'be.v.02']"
659, p00/d2629,'s,be.v.02,"['He', ""'s"", 'the']","['male', 'be', 'the']","['PRO', 'ENS', 'DEF']","['male.n.02', 'be.v.02', 'O']"
660, p00/d2629,oldest,old.a.01,"['the', 'oldest', 'son']","['the', 'old', 'son']","['DEF', 'TOP', 'ROL']","['O', 'old.a.01', 'son.n.01']"
661, p00/d2629,son,son.n.01,"['oldest', 'son', '.']","['old', 'son', '.']","['TOP', 'ROL', 'NIL']","['old.a.01', 'son.n.01', 'O']"
662, p20/d2518,barred,bar.v.02,"['We', 'barred', 'the']","['speaker', 'bar', 'the']","['PRO', 'EPS', 'DEF']","['O', 'bar.v.02', 'O']"
663, p20/d2518,door,door.n.01,"['the', 'door', 'and']","['the', 'door', 'and']","['DEF', 'CON', 'COO']","['O', 'door.n.01', 'O']"
664, p20/d2518,locked,lock.v.01,"['and', 'locked', 'it']","['and', 'lock', 'entity']","['COO', 'EPS', 'PRO']","['O', 'lock.v.01', 'entity.n.01']"
665, p20/d2518,it,entity.n.01,"['locked', 'it', '.']","['lock', 'entity', '.']","['EPS', 'PRO', 'NIL']","['lock.v.01', 'entity.n.01', 'O']"
666, p20/d1988,secret,secret.n.01,"['The', 'secret', 'leaked']","['the', 'secret', 'leak~out']","['DEF', 'CON', 'EPS']","['O', 'secret.n.01', 'leak_out.v.01']"
667, p20/d1988,leaked,leak_out.v.01,"['secret', 'leaked', 'out']","['secret', 'leak~out', 'out']","['CON', 'EPS', 'REL']","['secret.n.01', 'leak_out.v.01', 'O']"
668, p20/d1938,Abrams,male.n.02,"['Abrams', 'handed']","['abrams', 'hand']","['PER', 'EPS']","['male.n.02', 'hand.v.01']"
669, p20/d1938,handed,hand.v.01,"['Abrams', 'handed', 'the']","['abrams', 'hand', 'the']","['PER', 'EPS', 'DEF']","['male.n.02', 'hand.v.01', 'O']"
670, p20/d1938,cigarette,cigarette.n.01,"['the', 'cigarette', 'to']","['the', 'cigarette', 'to']","['DEF', 'CON', 'REL']","['O', 'cigarette.n.01', 'O']"
671, p20/d1938,Browne,male.n.02,"['to', 'Browne', '.']","['to', 'browne', '.']","['REL', 'PER', 'NIL']","['O', 'male.n.02', 'O']"
672, p20/d0866,He,male.n.02,"['He', 'needs']","['male', 'need']","['PRO', 'ENS']","['male.n.02', 'need.v.02']"
673, p20/d0866,needs,need.v.02,"['He', 'needs', 'an']","['male', 'need', 'an']","['PRO', 'ENS', 'DIS']","['male.n.02', 'need.v.02', 'O']"
674, p20/d0866,umbrella,umbrella.n.01,"['an', 'umbrella', '.']","['an', 'umbrella', '.']","['DIS', 'CON', 'NIL']","['O', 'umbrella.n.01', 'O']"
675, p20/d1456,long,long.a.02,"['How', 'long', 'is']","['how', 'long', 'be']","['QUE', 'DEG', 'NOW']","['O', 'long.a.02', 'O']"
676, p20/d1456,blade,blade.n.04,"['this', 'blade', '?']","['this', 'blade', '?']","['PRX', 'CON', 'QUE']","['O', 'blade.n.04', 'O']"
677, p30/d0195,He,male.n.02,"['He', 'asked']","['male', 'ask']","['PRO', 'EPS']","['male.n.02', 'ask.v.01']"
678, p30/d0195,asked,ask.v.01,"['He', 'asked', 'me']","['male', 'ask', 'speaker']","['PRO', 'EPS', 'PRO']","['male.n.02', 'ask.v.01', 'O']"
679, p30/d0195,like,like.v.02,"['I', 'like', 'math']","['speaker', 'like', 'math']","['PRO', 'ENS', 'CON']","['O', 'like.v.02', 'math.n.01']"
680, p30/d0195,math,math.n.01,"['like', 'math', '.']","['like', 'math', '.']","['ENS', 'CON', 'NIL']","['like.v.02', 'math.n.01', 'O']"
681, p10/d3363,He,male.n.02,"['He', 'darkens']","['male', 'darken']","['PRO', 'ENS']","['male.n.02', 'darken.v.03']"
682, p10/d3363,darkens,darken.v.03,"['He', 'darkens', 'the']","['male', 'darken', 'the']","['PRO', 'ENS', 'DEF']","['male.n.02', 'darken.v.03', 'O']"
683, p10/d3363,room,room.n.01,"['the', 'room', '.']","['the', 'room', '.']","['DEF', 'CON', 'NIL']","['O', 'room.n.01', 'O']"
684, p00/d3353,Tom,male.n.02,"['Tom', ""'s""]","['tom', 'be']","['PER', 'NOW']","['male.n.02', 'O']"
685, p00/d3353,cooking,cook.v.02,"[""'s"", 'cooking', 'breakfast']","['be', 'cook', 'breakfast']","['NOW', 'EXG', 'CON']","['O', 'cook.v.02', 'breakfast.n.01']"
686, p00/d3353,breakfast,breakfast.n.01,"['cooking', 'breakfast', '.']","['cook', 'breakfast', '.']","['EXG', 'CON', 'NIL']","['cook.v.02', 'breakfast.n.01', 'O']"
687, p00/d2572,This,entity.n.01,"['This', 'story']","['entity', 'story']","['PRX', 'CON']","['entity.n.01', 'story.n.02']"
688, p00/d2572,story,story.n.02,"['This', 'story', 'does']","['entity', 'story', 'do']","['PRX', 'CON', 'NOW']","['entity.n.01', 'story.n.02', 'O']"
689, p00/d2572,have,have.v.02,"[""n't"", 'have', 'a']","['not', 'have', 'a']","['NOT', 'EXS', 'DIS']","['O', 'have.v.02', 'O']"
690, p00/d2572,happy,happy.a.01,"['a', 'happy', 'ending']","['a', 'happy', 'ending']","['DIS', 'IST', 'CON']","['O', 'happy.a.01', 'ending.n.04']"
691, p00/d2572,ending,ending.n.04,"['happy', 'ending', '.']","['happy', 'ending', '.']","['IST', 'CON', 'NIL']","['happy.a.01', 'ending.n.04', 'O']"
692, p10/d2439,hate,hate.v.01,"['I', 'hate', 'birthday~parties']","['speaker', 'hate', 'birthday~party']","['PRO', 'ENS', 'CON']","['O', 'hate.v.01', 'birthday_party.n.01']"
693, p10/d2439,birthday~parties,birthday_party.n.01,"['hate', 'birthday~parties', '.']","['hate', 'birthday~party', '.']","['ENS', 'CON', 'NIL']","['hate.v.01', 'birthday_party.n.01', 'O']"
694, p10/d2984,pessimism,pessimism.n.01,"['a', 'pessimism', '!']","['a', 'pessimism', '!']","['DIS', 'CON', 'EMP']","['O', 'pessimism.n.01', 'O']"
695, p10/d3483,illiterate,illiterate.a.01,"[""'m"", 'illiterate', '.']","['be', 'illiterate', '.']","['NOW', 'IST', 'NIL']","['O', 'illiterate.a.01', 'O']"
696, p30/d3248,Tom,male.n.02,"['Tom', 'is']","['tom', 'be']","['PER', 'NOW']","['male.n.02', 'O']"
697, p30/d3248,very,very.r.01,"['is', 'very', 'sociable']","['be', 'very', 'sociable']","['NOW', 'INT', 'IST']","['O', 'very.r.01', 'sociable.a.01']"
698, p30/d3248,sociable,sociable.a.01,"['very', 'sociable', '.']","['very', 'sociable', '.']","['INT', 'IST', 'NIL']","['very.r.01', 'sociable.a.01', 'O']"
699, p00/d0888,book,book.n.02,"['The', 'book', 'is']","['the', 'book', 'be']","['DEF', 'CON', 'NOW']","['O', 'book.n.02', 'O']"
700, p00/d0888,big,big.a.01,"['is', 'big', '.']","['be', 'big', '.']","['NOW', 'DEG', 'NIL']","['O', 'big.a.01', 'O']"
701, p20/d0761,Senacal,female.n.02,"['Senacal', 'resides']","['senacal', 'reside']","['PER', 'ENS']","['female.n.02', 'reside.v.01']"
702, p20/d0761,resides,reside.v.01,"['Senacal', 'resides', 'in']","['senacal', 'reside', 'in']","['PER', 'ENS', 'REL']","['female.n.02', 'reside.v.01', 'O']"
703, p20/d0761,Cortland~Manor,city.n.02,"['in', 'Cortland~Manor', '.']","['in', 'cortland~manor', '.']","['REL', 'GPE', 'NIL']","['O', 'city.n.02', 'O']"
704, p00/d1763,lost,lose.v.04,"['have', 'lost', 'my']","['have', 'lose', 'speaker']","['NOW', 'EXT', 'HAS']","['O', 'lose.v.04', 'O']"
705, p00/d1763,pencil,pencil.n.01,"['my', 'pencil', '.']","['speaker', 'pencil', '.']","['HAS', 'CON', 'NIL']","['O', 'pencil.n.01', 'O']"
706, p00/d2143,doll,doll.n.01,"['The', 'doll', 'lay']","['the', 'doll', 'lie']","['DEF', 'CON', 'EPS']","['O', 'doll.n.01', 'lie.v.01']"
707, p00/d2143,lay,lie.v.01,"['doll', 'lay', 'on']","['doll', 'lie', 'on']","['CON', 'EPS', 'REL']","['doll.n.01', 'lie.v.01', 'O']"
708, p00/d2143,floor,floor.n.01,"['the', 'floor', '.']","['the', 'floor', '.']","['DEF', 'CON', 'NIL']","['O', 'floor.n.01', 'O']"
709, p10/d1981,He,male.n.02,"['He', 'bought']","['male', 'buy']","['PRO', 'EPS']","['male.n.02', 'buy.v.01']"
710, p10/d1981,bought,buy.v.01,"['He', 'bought', 'me']","['male', 'buy', 'speaker']","['PRO', 'EPS', 'PRO']","['male.n.02', 'buy.v.01', 'O']"
711, p10/d1981,new,new.a.05,"['a', 'new', 'dictionary']","['a', 'new', 'dictionary']","['DIS', 'IST', 'CON']","['O', 'new.a.05', 'dictionary.n.01']"
712, p10/d1981,dictionary,dictionary.n.01,"['new', 'dictionary', '.']","['new', 'dictionary', '.']","['IST', 'CON', 'NIL']","['new.a.05', 'dictionary.n.01', 'O']"
713, p20/d3517,Tom,male.n.02,"['Tom', 'is']","['tom', 'be']","['PER', 'NOW']","['male.n.02', 'O']"
714, p20/d3517,stirring,stir.v.01,"['is', 'stirring', 'his']","['be', 'stir', 'male']","['NOW', 'EXG', 'HAS']","['O', 'stir.v.01', 'male.n.02']"
715, p20/d3517,his,male.n.02,"['stirring', 'his', 'coffee']","['stir', 'male', 'coffee']","['EXG', 'HAS', 'CON']","['stir.v.01', 'male.n.02', 'coffee.n.01']"
716, p20/d3517,coffee,coffee.n.01,"['his', 'coffee', '.']","['male', 'coffee', '.']","['HAS', 'CON', 'NIL']","['male.n.02', 'coffee.n.01', 'O']"
717, p00/d3238,She,female.n.02,"['She', 'won']","['female', 'win']","['PRO', 'EPS']","['female.n.02', 'win.v.01']"
718, p00/d3238,won,win.v.01,"['She', 'won', 'a']","['female', 'win', 'a']","['PRO', 'EPS', 'DIS']","['female.n.02', 'win.v.01', 'O']"
719, p00/d3238,phone,phone.n.01,"['a', 'phone', '.']","['a', 'phone', '.']","['DIS', 'CON', 'NIL']","['O', 'phone.n.01', 'O']"
720, p20/d0797,This,entity.n.01,"['This', 'is']","['entity', 'be']","['PRX', 'ENS']","['entity.n.01', 'be.v.02']"
721, p20/d0797,is,be.v.02,"['This', 'is', 'the']","['entity', 'be', 'the']","['PRX', 'ENS', 'DEF']","['entity.n.01', 'be.v.02', 'O']"
722, p20/d0797,end,end.n.03,"['the', 'end', 'of']","['the', 'end', 'of']","['DEF', 'CON', 'REL']","['O', 'end.n.03', 'O']"
723, p20/d0797,story,story.n.01,"['my', 'story', '.']","['speaker', 'story', '.']","['HAS', 'CON', 'NIL']","['O', 'story.n.01', 'O']"
724, p10/d3217,love,love.v.01,"['I', 'love', 'hamburgers']","['speaker', 'love', 'hamburger']","['PRO', 'ENS', 'CON']","['O', 'love.v.01', 'hamburger.n.01']"
725, p10/d3217,hamburgers,hamburger.n.01,"['love', 'hamburgers', '.']","['love', 'hamburger', '.']","['ENS', 'CON', 'NIL']","['love.v.01', 'hamburger.n.01', 'O']"
726, p30/d3117,That,entity.n.01,"['That', ""'s""]","['entity', 'be']","['DST', 'NOW']","['entity.n.01', 'O']"
727, p30/d3117,ironic,ironic.a.01,"[""'s"", 'ironic', '.']","['be', 'ironic', '.']","['NOW', 'IST', 'NIL']","['O', 'ironic.a.01', 'O']"
728, p10/d2062,forgot,forget.v.04,"['I', 'forgot', 'my']","['speaker', 'forget', 'speaker']","['PRO', 'EPS', 'HAS']","['O', 'forget.v.04', 'O']"
729, p10/d2062,pen,pen.n.01,"['my', 'pen', '.']","['speaker', 'pen', '.']","['HAS', 'CON', 'NIL']","['O', 'pen.n.01', 'O']"
730, p00/d0712,Kraft,company.n.01,"['Kraft', 'sold']","['kraft', 'sell']","['ORG', 'EPS']","['company.n.01', 'sell.v.01']"
731, p00/d0712,sold,sell.v.01,"['Kraft', 'sold', 'Celestial~Seasonings']","['kraft', 'sell', 'celestial~seasonings']","['ORG', 'EPS', 'ORG']","['company.n.01', 'sell.v.01', 'company.n.01']"
732, p00/d0712,Celestial~Seasonings,company.n.01,"['sold', 'Celestial~Seasonings', '.']","['sell', 'celestial~seasonings', '.']","['EPS', 'ORG', 'NIL']","['sell.v.01', 'company.n.01', 'O']"
733, p20/d2342,tiger~cub,tiger_cub.n.01,"['The', 'tiger~cub', 'looked']","['the', 'tiger~cub', 'look~like']","['DEF', 'CON', 'EPS']","['O', 'tiger_cub.n.01', 'look_like.v.01']"
734, p20/d2342,looked,look_like.v.01,"['tiger~cub', 'looked', 'like']","['tiger~cub', 'look~like', 'like']","['CON', 'EPS', 'REL']","['tiger_cub.n.01', 'look_like.v.01', 'O']"
735, p20/d2342,large,large.a.01,"['a', 'large', 'kitten']","['a', 'large', 'kitten']","['DIS', 'DEG', 'CON']","['O', 'large.a.01', 'kitten.n.01']"
736, p20/d2342,kitten,kitten.n.01,"['large', 'kitten', '.']","['large', 'kitten', '.']","['DEG', 'CON', 'NIL']","['large.a.01', 'kitten.n.01', 'O']"
737, p20/d0762,Dinosaur,dinosaur.n.01,"['Dinosaur', 'remains']","['dinosaur', 'remains']","['CON', 'CON']","['dinosaur.n.01', 'remains.n.01']"
738, p20/d0762,remains,remains.n.01,"['Dinosaur', 'remains', 'were']","['dinosaur', 'remains', 'be']","['CON', 'CON', 'PST']","['dinosaur.n.01', 'remains.n.01', 'O']"
739, p20/d0762,found,find.v.01,"['were', 'found', 'in']","['be', 'find', 'in']","['PST', 'EXS', 'REL']","['O', 'find.v.01', 'O']"
740, p20/d0762,Asia,continent.n.01,"['in', 'Asia', '.']","['in', 'asia', '.']","['REL', 'GPE', 'NIL']","['O', 'continent.n.01', 'O']"
741, p30/d3537,Tom,male.n.02,"['Tom', 'is']","['tom', 'be']","['PER', 'NOW']","['male.n.02', 'O']"
742, p30/d3537,majoring,major.v.01,"['is', 'majoring', 'in']","['be', 'major', 'in']","['NOW', 'EXG', 'REL']","['O', 'major.v.01', 'O']"
743, p30/d3537,architecture,architecture.n.02,"['in', 'architecture', '.']","['in', 'architecture', '.']","['REL', 'CON', 'NIL']","['O', 'architecture.n.02', 'O']"
744, p00/d3461,Tom,male.n.02,"['Tom', 'loves']","['tom', 'love']","['PER', 'ENS']","['male.n.02', 'love.v.01']"
745, p00/d3461,loves,love.v.01,"['Tom', 'loves', 'tulips']","['tom', 'love', 'tulip']","['PER', 'ENS', 'CON']","['male.n.02', 'love.v.01', 'tulip.n.01']"
746, p00/d3461,tulips,tulip.n.01,"['loves', 'tulips', '.']","['love', 'tulip', '.']","['ENS', 'CON', 'NIL']","['love.v.01', 'tulip.n.01', 'O']"
747, p20/d2106,This,entity.n.01,"['This', 'sucks']","['entity', 'suck']","['PRX', 'ENS']","['entity.n.01', 'suck.v.04']"
748, p20/d2106,sucks,suck.v.04,"['This', 'sucks', '.']","['entity', 'suck', '.']","['PRX', 'ENS', 'NIL']","['entity.n.01', 'suck.v.04', 'O']"
749, p00/d1807,phoned,phone.v.01,"['I', 'phoned', '.']","['speaker', 'phone', '.']","['PRO', 'EPS', 'NIL']","['O', 'phone.v.01', 'O']"
750, p30/d1768,one,person.n.01,"['Every', 'one', 'except']","['every', 'person', 'except']","['AND', 'CON', 'NOT']","['O', 'person.n.01', 'O']"
751, p30/d1768,Tom,male.n.02,"['except', 'Tom', 'was']","['except', 'tom', 'be']","['NOT', 'PER', 'PST']","['O', 'male.n.02', 'O']"
752, p30/d1768,wearing,wear.v.02,"['was', 'wearing', 'a']","['be', 'wear', 'a']","['PST', 'EXG', 'DIS']","['O', 'wear.v.02', 'O']"
753, p30/d1768,tie,tie.n.01,"['a', 'tie', '.']","['a', 'tie', '.']","['DIS', 'CON', 'NIL']","['O', 'tie.n.01', 'O']"
754, p10/d2230,He,male.n.02,"['He', ""'s""]","['male', 'be']","['PRO', 'ENS']","['male.n.02', 'be.v.01']"
755, p10/d2230,'s,be.v.01,"['He', ""'s"", 'a']","['male', 'be', 'a']","['PRO', 'ENS', 'DIS']","['male.n.02', 'be.v.01', 'O']"
756, p10/d2230,very,very.r.01,"['a', 'very', 'talented']","['a', 'very', 'talented']","['DIS', 'INT', 'IST']","['O', 'very.r.01', 'talented.a.01']"
757, p10/d2230,talented,talented.a.01,"['very', 'talented', 'man']","['very', 'talented', 'man']","['INT', 'IST', 'CON']","['very.r.01', 'talented.a.01', 'man.n.01']"
758, p10/d2230,man,man.n.01,"['talented', 'man', '.']","['talented', 'man', '.']","['IST', 'CON', 'NIL']","['talented.a.01', 'man.n.01', 'O']"
759, p00/d1948,cube~root,cube_root.n.01,"['The', 'cube~root', 'of']","['the', 'cube~root', 'of']","['DEF', 'CON', 'REL']","['O', 'cube_root.n.01', 'O']"
760, p00/d1948,is,be.v.06,"['twenty-seven', 'is', 'three']","['27', 'be', '3']","['QUC', 'EXS', 'QUC']","['O', 'be.v.06', 'O']"
761, p00/d1691,Tom,male.n.02,"['Tom', 'carefully']","['tom', 'carefully']","['PER', 'IST']","['male.n.02', 'carefully.r.01']"
762, p00/d1691,carefully,carefully.r.01,"['Tom', 'carefully', 'wiped']","['tom', 'carefully', 'wipe']","['PER', 'IST', 'EPS']","['male.n.02', 'carefully.r.01', 'wipe.v.01']"
763, p00/d1691,wiped,wipe.v.01,"['carefully', 'wiped', 'his']","['carefully', 'wipe', 'male']","['IST', 'EPS', 'HAS']","['carefully.r.01', 'wipe.v.01', 'male.n.02']"
764, p00/d1691,his,male.n.02,"['wiped', 'his', 'fingerprints']","['wipe', 'male', 'fingerprint']","['EPS', 'HAS', 'CON']","['wipe.v.01', 'male.n.02', 'fingerprint.n.01']"
765, p00/d1691,fingerprints,fingerprint.n.01,"['his', 'fingerprints', 'off']","['male', 'fingerprint', 'off']","['HAS', 'CON', 'REL']","['male.n.02', 'fingerprint.n.01', 'O']"
766, p00/d1691,knife,knife.n.01,"['the', 'knife', '.']","['the', 'knife', '.']","['DEF', 'CON', 'NIL']","['O', 'knife.n.01', 'O']"
767, p00/d1398,bored,bored.a.02,"[""'m"", 'bored', 'right']","['be', 'bored', 'right']","['NOW', 'IST', 'EQU']","['O', 'bored.a.02', 'O']"
768, p00/d2288,Tom,male.n.02,"['Tom', 'dreamed']","['tom', 'dream']","['PER', 'EPS']","['male.n.02', 'dream.v.01']"
769, p00/d2288,dreamed,dream.v.01,"['Tom', 'dreamed', 'of']","['tom', 'dream', 'of']","['PER', 'EPS', 'REL']","['male.n.02', 'dream.v.01', 'O']"
770, p00/d2288,her,female.n.02,"['of', 'her', 'often']","['of', 'female', '+']","['REL', 'PRO', 'QUV']","['O', 'female.n.02', 'O']"
771, p30/d3369,take,take.v.02,"['will', 'take', 'me']","['will', 'take', 'speaker']","['FUT', 'EXS', 'PRO']","['O', 'take.v.02', 'O']"
772, p30/d3369,minutes,minute.n.01,"['20', 'minutes', 'to']","['20', 'minute', 'to', 'to']","['QUC', 'UOM', 'NIL', 'REL']","['O', 'minute.n.01', 'O', 'O']"
773, p30/d3369,get,get.v.05,"['to', 'get', 'to']","['to', 'get', 'to']","['NIL', 'EXS', 'REL']","['O', 'get.v.05', 'O']"
774, p30/d3369,station,station.n.01,"['the', 'station', 'by']","['the', 'station', 'by']","['DEF', 'CON', 'REL']","['O', 'station.n.01', 'O']"
775, p30/d3369,taxi,taxi.n.01,"['by', 'taxi', '.']","['by', 'taxi', '.']","['REL', 'CON', 'NIL']","['O', 'taxi.n.01', 'O']"
776, p20/d3002,voyage,voyage.n.01,"['The', 'voyage', 'lasted']","['the', 'voyage', 'last']","['DEF', 'CON', 'EPS']","['O', 'voyage.n.01', 'last.v.01']"
777, p20/d3002,lasted,last.v.01,"['voyage', 'lasted', '14']","['voyage', 'last', '14']","['CON', 'EPS', 'QUC']","['voyage.n.01', 'last.v.01', 'O']"
778, p20/d3002,months,month.n.02,"['14', 'months', '.']","['14', 'month', '.']","['QUC', 'UOM', 'NIL']","['O', 'month.n.02', 'O']"
779, p00/d1178,site,site.n.01,"['the', 'site', 'was']","['the', 'site', 'be']","['DEF', 'CON', 'PST']","['O', 'site.n.01', 'O']"
780, p00/d1178,acquired,acquire.v.01,"['was', 'acquired', 'by']","['be', 'acquire', 'by']","['PST', 'EXS', 'REL']","['O', 'acquire.v.01', 'O']"
781, p00/d1178,Produits~Chimiques~Bozel~Lamotte,company.n.01,"['by', 'Produits~Chimiques~Bozel~Lamotte', '.']","['by', 'produits~chimiques~bozel~lamotte', '.']","['REL', 'ORG', 'NIL']","['O', 'company.n.01', 'O']"
782, p10/d2642,dog,dog.n.01,"['The', 'dog', 'is']","['the', 'dog', 'be']","['DEF', 'CON', 'NOW']","['O', 'dog.n.01', 'O']"
783, p10/d2642,red,red.a.01,"['is', 'red', '.']","['be', 'red', '.']","['NOW', 'COL', 'NIL']","['O', 'red.a.01', 'O']"
784, p00/d0717,yakuza,yakuza.n.02,"['The', 'yakuza', 'are']","['the', 'yakuza', 'be']","['DEF', 'CON', 'ENS']","['O', 'yakuza.n.02', 'be.v.02']"
785, p00/d0717,are,be.v.02,"['yakuza', 'are', 'the']","['yakuza', 'be', 'the']","['CON', 'ENS', 'DEF']","['yakuza.n.02', 'be.v.02', 'O']"
786, p00/d0717,Japanese,country.n.02,"['the', 'Japanese', 'mafia']","['the', 'japan', 'mafia']","['DEF', 'GPO', 'CON']","['O', 'country.n.02', 'mafia.n.01']"
787, p00/d0717,mafia,mafia.n.01,"['Japanese', 'mafia', '.']","['japan', 'mafia', '.']","['GPO', 'CON', 'NIL']","['country.n.02', 'mafia.n.01', 'O']"
788, p20/d3377,Call,call.v.03,"['Call', 'him']","['call', 'male']","['EXS', 'PRO']","['call.v.03', 'male.n.02']"
789, p20/d3377,him,male.n.02,"['Call', 'him', '.']","['call', 'male', '.']","['EXS', 'PRO', 'NIL']","['call.v.03', 'male.n.02', 'O']"
790, p00/d1643,He,male.n.02,"['He', 'is']","['male', 'be']","['PRO', 'FUT']","['male.n.02', 'O']"
791, p00/d1643,leaving,leave.v.01,"['is', 'leaving', 'Chicago']","['be', 'leave', 'chicago']","['FUT', 'EXG', 'GPE']","['O', 'leave.v.01', 'city.n.01']"
792, p00/d1643,Chicago,city.n.01,"['leaving', 'Chicago', 'tomorrow']","['leave', 'chicago', 'day']","['EXG', 'GPE', 'FUT']","['leave.v.01', 'city.n.01', 'O']"
793, p00/d1424,They,person.n.01,"['They', 'were']","['person', 'be']","['PRO', 'PST']","['person.n.01', 'O']"
794, p00/d1424,satisfied,satisfied.a.01,"['were', 'satisfied', '.']","['be', 'satisfied', '.']","['PST', 'IST', 'NIL']","['O', 'satisfied.a.01', 'O']"
795, p30/d2966,vote,vote.n.02,"['The', 'vote', 'took']","['the', 'vote', 'take~place']","['DEF', 'CON', 'EPS']","['O', 'vote.n.02', 'take_place.v.01']"
